CPD_UNIT,STAR1,FIRST_NAME,LAST_NAME,MI,RANK
313,1490,MELISSA,MALM,A,SERGEANT OF POLICE
018,12734,LAUREN,PETRALIA,E,POLICE OFFICER
012,12943,MICHAEL,SAPAYAN,A,POLICE OFFICER
441,12652,WEY-NI,LANGDON,A,POLICE OFFICER
014,18479,MELISSA,ZOLLMER,C,POLICE OFFICER
016,12400,DANIEL,SAKALIS,J,POLICE OFFICER
006,9479,JOHN,SALINAS,J,POLICE OFFICER
018,6008,SHANNON,TORRES,J,POLICE OFFICER
180,5808,EMILY,DE JESUS,,POLICE OFFICER
005,12046,CARLOS,RAMOS JR.,,POLICE OFFICER
050,7668,CHRISTOPH,NICPAN,J,POLICE OFFICER
018,13764,KARLA,WITT,S,POLICE OFFICER
311,3330,DALE,FREDERICK,R,POLICE OFFICER
011,16584,MUHAMMAD,BAIG,O,POLICE OFFICER
011,10834,SERGIO,LAUREL,,POLICE OFFICER
010,16767,ADOLFO,BOLANOS,,POLICE OFFICER
006,16780,MATTHEW,CARNEY,J,POLICE OFFICER
019,13645,KRISTIN,BAILEY,M,POLICE OFFICER
376,6719,JOHN,HALEAS,A,POLICE OFFICER
019,14894,DANIEL,REYES,R,POLICE OFFICER
006,13405,NATHAN,SMITH,C,POLICE OFFICER
018,11749,KATARZYNA,ZYLINSKA, ,POLICE OFFICER
015,15056,STEVE,SABU,K,POLICE OFFICER
211,16163,SIMPLISIO,PEREZ, ,POLICE OFFICER
001,17966,SANDY,SALDIVAR,,POLICE OFFICER
016,19460,DAWID,ZYGMUNT,,POLICE OFFICER
002,9977,LEMONICA,RIDER,M,POLICE OFFICER
018,17056,PIOTR,SAJDAK,T,POLICE OFFICER
005,16368,RYAN,RITCHIE,J,POLICE OFFICER
011,4302,YEVGENIY,PISARENKO, ,POLICE OFFICER
019,11713,GERMAN,VILLASENOR,A,POLICE OFFICER
007,15137,ERIC,SCHLEICH,J,POLICE OFFICER
007,11337,PATRICIA,SWANK,A,POLICE OFFICER
022,1449,DENNIS,SMITH,L,SERGEANT OF POLICE
060,905,FREDERICK,HARNISCH JR,L,SERGEANT OF POLICE
133,10227,SUZETTE,FOSTER,,POLICE OFFICER
006,14200,BRITTNAY,REESE,L,POLICE OFFICER
212,7567,STEVEN,SALINAS,X,POLICE OFFICER
009,17574,ANABEL,PRECIADO,,POLICE OFFICER
145,1711,JAIME,SOSA,,SERGEANT OF POLICE
005,2296,NAJMA,FOWLER,,SERGEANT OF POLICE
006,10310,ALAN,WEST,J,POLICE OFFICER
001,9548,EDWARD,CLAUDIO,S,POLICE OFFICER
009,16114,SAMANTHA,CASEY,E,POLICE OFFICER
006,10731,MAKEDA,HAMPTON,S,POLICE OFFICER
010,4198,LYNETTE,BETANCOURT,E,POLICE OFFICER
011,4520,EDUARDO,MALDONADO, ,POLICE OFFICER
011,17604,MARI MAR,GOMEZ, ,POLICE OFFICER
017,18341,PETER,CRUZ III,D,POLICE OFFICER
006,4206,BRUCE,BURNS JR,L,POLICE OFFICER
005,4350,JAIME,CASILLAS, ,POLICE OFFICER
015,18309,BARTOSZ,KORSAK,M,POLICE OFFICER
018,18939,SANDRA,RIVERA, ,POLICE OFFICER
022,13059,MONICQUE,HILL, ,POLICE OFFICER
006,17062,MARCIA,FAMBRO,K,POLICE OFFICER
019,13987,BRIAN,KESSEM,J,POLICE OFFICER
376,8727,MARTA,KUCHARCZYK, ,POLICE OFFICER
057,9281,DANIEL,MCMAHON,J,POLICE OFFICER
011,19886,GLORIA,TIRADO,A,POLICE OFFICER
015,4135,GIOVANNI,MAXINEZ, ,POLICE OFFICER
006,4490,HAMON,LEONG, ,POLICE OFFICER
015,4366,MAGDALENA,FRACKIEWICZ, ,POLICE OFFICER
011,18202,CHRISTOPHER,IRIZARRY,K,POLICE OFFICER
018,4249,JASON,MCCAULEY,T,POLICE OFFICER
019,17784,MICHAEL,BOYD,L,POLICE OFFICER
010,4247,VICTOR,LEBRON, ,POLICE OFFICER
006,9350,KOREY,GILES, ,POLICE OFFICER
003,1438,FRED,COFFEY,B,SERGEANT OF POLICE
020,15401,MATTHEW,SCHNOOR,N,POLICE OFFICER
014,17687,NICHOLAS,ALVERIO,T,POLICE OFFICER
277,12338,ROGER,KONO,B,PO ASGN EVID. TECHNI
011,18922,ANNA,HOSEPIAN,,POLICE OFFICER
163,1285,DAWN,PECORARO,M,SERGEANT OF POLICE
211,17654,ZACHARY,JENSKOVEC,J,POLICE OFFICER
024,12347,KEVIN,MOLINA,P,POLICE OFFICER
020,12944,NIVATH,SOURN, ,POLICE OFFICER
011,6540,BRIAN,EMMA,W,POLICE OFFICER
024,220,MICHELLE,RUBINO,A,COMMANDER
007,4406,JOSE,GUZMAN,A,POLICE OFFICER
019,11107,AMANDA,ANGELO, ,POLICE OFFICER
024,13523,SHOAIB,GHALIB, ,POLICE OFFICER
018,15611,SHEREE,DAMATO,C,POLICE OFFICER
006,13457,JUAN,CEJA,M,POLICE OFFICER
015,12117,NICHOLAS,CLEDON,J,POLICE OFFICER
003,15440,MARIA,CASAS,T,POLICE OFFICER
008,13580,RODOLFO,MACEDO, ,POLICE OFFICER
015,15652,DANIEL,GRASZ,M,POLICE OFFICER
006,13599,DAVID,MCARTHUR,P,POLICE OFFICER
025,14934,DOROTA,BEBENEK,A,POLICE OFFICER
004,18288,RUSSELL,ELLIS II,J,POLICE OFFICER
018,18264,JOSHUA,COTTO,E,POLICE OFFICER
008,17845,CARLOS,BANDA, ,POLICE OFFICER
008,18465,ALEXANDER,KLEMENTZOS,J,POLICE OFFICER
024,13466,MICHAEL,DUBBERKE,R,POLICE OFFICER
012,17698,CEM,ALTINBAS,C,POLICE OFFICER
012,17037,ANTHONY,PONTRELLI,M,POLICE OFFICER
313,16497,MOHAMMED,AHMED,K,POLICE OFFICER
018,17346,JORDAN,SMITH,N,POLICE OFFICER
005,17173,MARQUITA,ROBINSON,D,POLICE OFFICER
015,17384,SEBASTIAN,SZPARA, ,POLICE OFFICER
008,17025,JENNIFER,LUCKEY,A,POLICE OFFICER
022,19161,JASON,SABO,M,POLICE OFFICER
007,19458,HORMIS,TORKHAN,R,POLICE OFFICER
025,18925,EMIRA,HUSIC, ,POLICE OFFICER
011,9111,STUART,GRIFFITH,G,POLICE OFFICER
015,18598,ANGELICA,CORVERA,A,POLICE OFFICER
004,19291,DANIEL,SZALKO,J,POLICE OFFICER
213,16579,NANCY,ABRAHAM,A,POLICE OFFICER
016,3062,ADAM,HEIDEMANN,B,POLICE OFFICER
018,13967,MACIEJ,MASTALERCZYK, ,POLICE OFFICER
007,10226,MATTHEW,MARANO,M,POLICE OFFICER
004,14131,DANIEL,SCANNELL, ,POLICE OFFICER
009,13992,ALEXANDER,MUNIZ,S,POLICE OFFICER
006,15292,JONATHAN,SMITH  JR., ,POLICE OFFICER
006,18499,SHANIKA,MORRIS,L,POLICE OFFICER
011,19099,URIEL,PADILLA,N,POLICE OFFICER
010,3854,MICHELLE,WRONA,N,POLICE OFFICER
012,19359,REBECCA,TIDEI,P,POLICE OFFICER
006,16733,CHANON,MONTGOMERY,L,POLICE OFFICER
008,14725,IVAN,MARTINEZ,B,POLICE OFFICER
004,2882,JOSHUA,RANGEL,S,POLICE OFFICER
008,14826,VICTOR,PEREZ, ,POLICE OFFICER
010,16675,ERNESTO,MARTINEZ, ,POLICE OFFICER
010,14196,KEITH,SILER,R,POLICE OFFICER
014,17200,MARISOL,RUIZ, ,POLICE OFFICER
006,19041,KRISTIAN,NIKOLIC, ,POLICE OFFICER
024,18908,BRANDON,NEITA-SCOTT,A,POLICE OFFICER
008,15400,FREDY,SOTELO, ,POLICE OFFICER
007,18343,CHARLES,MALDONADO,W,POLICE OFFICER
019,11742,MATTHEW,ROBEN,D,POLICE OFFICER
010,17279,DANNY,GUZMAN,,POLICE OFFICER
025,8221,ZACHARY,CRUZ,R,POLICE OFFICER
006,8463,CRYSTAL,HERRADA,M,POLICE OFFICER
019,15280,JAMIE,MALDONADO,A,POLICE OFFICER
059,4475,ERIN,GARRETT,A,PO/MARINE OFFICER
212,8562,PATRICK,POKROVAC,J,POLICE OFFICER
017,3129,JOVANNA,SANCHEZ,,POLICE OFFICER
011,18140,STEPHEN,SCHINTGEN,M,POLICE OFFICER
004,6233,KAYLIE,ADAMS,A,POLICE OFFICER
004,7551,JACK,DIANA,D,POLICE OFFICER
004,7792,EID,ABUEID,I,POLICE OFFICER
009,7539,ENZO,CABRERA, ,POLICE OFFICER
011,8260,YOMARA,ARGUELLES, ,POLICE OFFICER
010,7652,JASMIN,CARRERA,A,POLICE OFFICER
311,19065,MILAN,DJORDJEVIC,,POLICE OFFICER
721,16545,SALVADOR,CANO,A,POLICE OFFICER
014,13068,HECTOR,MORALES,,POLICE OFFICER
017,7656,PETER,CHORZEPA,J,POLICE OFFICER
018,19143,DIOMIR,TOMASZEWSKI,J,POLICE OFFICER
009,4684,TIM,TULLY,T,POLICE OFFICER
022,18733,ANGEL,RIVERA JR, ,POLICE OFFICER
015,4310,DEIDRA,THIGPEN,S,POLICE OFFICER
011,15952,EMMA,TURBYVILLE,E,POLICE OFFICER
022,18326,NATHANIEL,NEYLAND III, ,POLICE OFFICER
004,4691,JONATHAN,VANPELT,Q,POLICE OFFICER
006,13155,VERENIS,URBINA, ,POLICE OFFICER
011,18073,EDWARD,RANGEL GOMEZ, ,POLICE OFFICER
044,5638,FAHAD,RAHMAN,H,POLICE OFFICER
015,11710,BENJAMIN,MENJIVAR, ,POLICE OFFICER
025,9301,LUIS,CRUZ,A,POLICE OFFICER
166,18910,YESENIA,ZARAGOZA,,POLICE OFFICER
011,11549,JASON,PAGAN,D,POLICE OFFICER
003,13412,CHARLES,VILLANOVA,E,POLICE OFFICER
018,6054,JOSEPH,PENTIMONE,G,POLICE OFFICER
008,9621,GINO,GARCIA,C,POLICE OFFICER
014,9893,DOUGLAS,CURLEE,M,POLICE OFFICER
011,9929,CRISTINA,HARO, ,POLICE OFFICER
003,9615,DANIELLE,DUNN,S,POLICE OFFICER
011,9116,NICHOLAS,FIORITO,J,POLICE OFFICER
006,9638,MIGUEL,GUERRERO,A,POLICE OFFICER
006,9909,KEVIN,GOMEZ,,POLICE OFFICER
010,9349,JACOB,GARZA,A,POLICE OFFICER
015,9901,MATHEW,DUDA,P,POLICE OFFICER
006,9865,MARIA,ANAYA,V,POLICE OFFICER
024,9588,DENIS,DOKO, ,POLICE OFFICER
024,9330,RICCARDO,ESPARZA,C,POLICE OFFICER
018,9346,WALTER,GABRIEL,T,POLICE OFFICER
012,9106,EDWARD,DAY,F,POLICE OFFICER
125,16717,JORGE,RODRIGUEZ,,POLICE OFFICER
166,5856,MARILYN,MONTGOMERY,R,POLICE OFFICER
015,498,CHARLES,MAMMOSER,J,LIEUTENANT OF POLICE
006,16555,ANTHONY,CAROZZA,M,PO/FIELD TRNING OFF
018,17161,ELIANA,IRIZARRY,,POLICE OFFICER
007,19595,DANIEL,PIELL,J,POLICE OFFICER
124,18626,BERNARDO,QUIJANO,,POLICE OFFICER
312,14757,CESAR,ASTORGA, ,POLICE OFFICER
001,7341,DILLAN,HALLEY,J,POLICE OFFICER
001,11238,JESUS,NAVARRO,,POLICE OFFICER
010,2480,HECTOR,MARINO,A,SERGEANT OF POLICE
620,20871,KENNETH,STEELE,,PO AS DETECTIVE
603,20516,CHRISTOPHER,LANE,T,PO AS DETECTIVE
277,16215,MARY,MC GOWEN,K,PO ASGN EVID. TECHNI
007,14841,BEVERLY,REYES,M,POLICE OFFICER
025,14664,KELLY,CASEY,A,POLICE OFFICER
012,15465,STEVE,WIECZOREK,,POLICE OFFICER
002,12396,STANISLAW,ZALINSKI,,POLICE OFFICER
006,8554,MALISTA,OWARE,A,POLICE OFFICER
011,9240,ESTEBAN,TRUJILLO,P,PO/FIELD TRNING OFF
102,9138,ROBERTO,GARDUNO,R,POLICE OFFICER
004,9924,JAMELL,GORDON,O,POLICE OFFICER
008,18993,STEVEN,QUINT,J,POLICE OFFICER
006,11412,PATRYK,MASNICA, ,POLICE OFFICER
143,16158,MEGAN,EVEN,E,POLICE OFFICER
009,5813,ANDREW,PIERZCHALSKI,T,POLICE OFFICER
015,14897,JESUS,VALDOVINOS JR,,POLICE OFFICER
008,13128,NESTOR,ORTIZ,F,PO/FIELD TRNING OFF
015,13223,FERNANDO,ROMERO,,POLICE OFFICER
005,17811,COLIN,SULLIVAN,J,POLICE OFFICER
022,14437,KENDRA,THIELE,L,POLICE OFFICER
009,13183,DANIEL,PLEWA,J,POLICE OFFICER
016,13269,PHUONG,TRAN,D,POLICE OFFICER
022,13274,SOFIA,VELASQUEZ,,POLICE OFFICER
008,15397,CORINNE,WALSH,E,POLICE OFFICER
007,13320,RYAN,GRAAL,W,POLICE OFFICER
022,7110,CHRISTOPHER,PAZAN,A,POLICE OFFICER
189,8651,RYAN,STEC,J,POLICE OFFICER
012,13162,JHONATHAN,PEREZ,,POLICE OFFICER
019,13258,TRAJE,TEMELKOV,G,POLICE OFFICER
004,1019,STEVEN,HALTEK,R,SERGEANT OF POLICE
010,5694,MICHAEL,BOCARDO JR,R,POLICE OFFICER
006,11224,ASAEL,CARRERA, ,POLICE OFFICER
001,7882,SEVILLE,COTTON,C,POLICE OFFICER
012,13734,PAUL,FRUTOS,T,POLICE OFFICER
050,9813,MICHAEL,MC DERMOTT,J,POLICE OFFICER
024,8548,VINCENT,LIOTTA,G,POLICE OFFICER
007,7795,TREVOR,BEN,C,POLICE OFFICER
002,7938,DANIEL,MONDAINE,M,POLICE OFFICER
019,8376,ROLANDO,DELGADO, ,POLICE OFFICER
008,7854,JOSE,URIOSTEGUI,,POLICE OFFICER
005,4365,RYAN,FAU,M,POLICE OFFICER
010,18439,ANTHONY,MARTINEZ,X,POLICE OFFICER
213,55,FABIAN,SALDANA,A,COMMANDER
002,13305,JULIO,ZAVALA, ,POLICE OFFICER
006,10637,JOSE,GRANADOS,M,POLICE OFFICER
011,5997,GABRIEL,HERNANDEZ, ,POLICE OFFICER
004,15276,LUIS,PELAYO, ,POLICE OFFICER
009,16622,ANTONIO,SANDOVAL,,POLICE OFFICER
007,19288,ROSA,GUERRERO-CORTES,A,POLICE OFFICER
014,19305,SYED,KAZMI,M,POLICE OFFICER
010,6085,CRYSTAL,MARTINEZ, ,POLICE OFFICER
009,6584,RONALD,SANCHEZ,Y,POLICE OFFICER
006,6077,HANAN,KISHTA, ,POLICE OFFICER
009,9781,JAMES,EVANGELISTA,P,POLICE OFFICER
002,8603,JENNIFER,BROOME,A,POLICE OFFICER
006,8037,EDWARD,BAUTISTA, ,POLICE OFFICER
011,4287,JOSE,VILLANUEVA, ,POLICE OFFICER
002,6069,JEZELE,JONES SR, ,POLICE OFFICER
010,13178,JAIRO,LUCAS, ,POLICE OFFICER
004,4374,MAGDALENA,KORNACKI,A,POLICE OFFICER
009,9489,ADAM,TAPLING,T,POLICE OFFICER
015,13563,KAMIL,LABANOWSKI, ,POLICE OFFICER
008,19690,MARCO,COTI,T,POLICE OFFICER
019,19686,HASSAN,BAIG,M,POLICE OFFICER
008,19528,STEPHEN,HEINZ,P,POLICE OFFICER
004,18882,NOE,GRANDA, ,POLICE OFFICER
012,19036,TYLER,FOKAS,M,POLICE OFFICER
012,19507,DOMINIC,BOGGIA,J,POLICE OFFICER
012,3412,RICHARD,HERNANDEZ,P,POLICE OFFICER
008,19559,DAWID,KASPRZAK, ,POLICE OFFICER
019,18871,CHRISTIAN,EHRAT,Z,POLICE OFFICER
012,19639,DANIEL,HUICOCHEA, ,POLICE OFFICER
019,18877,CRISTIAN,DIAZ,J,POLICE OFFICER
019,18865,JERAMI,CRUZADO,R,POLICE OFFICER
012,19510,ANTHONY,BRANTLEY,M,POLICE OFFICER
019,19009,DAWID,BONAREK,J,POLICE OFFICER
006,18881,JOSEPH,GLOAD,R,POLICE OFFICER
002,19069,PAUL,LEE, ,POLICE OFFICER
011,19051,CARLOS,GONZALEZ, ,POLICE OFFICER
002,19453,KEVIN,BECK,M,POLICE OFFICER
011,19631,BENJAMIN,GORR,R,POLICE OFFICER
003,19443,CARMELLA,ABBOTT,A,POLICE OFFICER
002,19000,ABIGAIL,ANTUNEZ,C,POLICE OFFICER
004,19063,CAMERON,JUDGE-BECKER,G,POLICE OFFICER
011,17349,IWONA,SOJKA,B,POLICE OFFICER
011,18700,HUGO,DIAZ,A,POLICE OFFICER
025,6125,RAYMOND,BARRETO, ,POLICE OFFICER
011,16519,MAGDALENA,BABON, ,POLICE OFFICER
011,18736,JORDAN,GOSS,P,POLICE OFFICER
004,18683,TRACY,DAVIS, ,POLICE OFFICER
007,17080,DENISHA,PRICE,L,POLICE OFFICER
010,4337,PAUL,YOO, ,POLICE OFFICER
014,4545,ERIC,MYERS,A,POLICE OFFICER
010,4548,BRYAN,PEREZ PACHECO, ,POLICE OFFICER
010,7917,MARCOS,HERNANDEZ,C,POLICE OFFICER
312,14875,MEGAN,FLEMING,M,POLICE OFFICER
138,16651,GUADALUPE,CUEVAS,K,POLICE OFFICER
015,17327,MATTHEW,RUPPERT,T,POLICE OFFICER
004,7035,RAPHAEL,O BRYANT,,POLICE OFFICER
007,19499,JENNIFER,BERRY,L,POLICE OFFICER
014,14862,JOVANY,AUSTIN,R,POLICE OFFICER
022,12074,LOUIS,MONAE,A,POLICE OFFICER
002,14926,MUHAMMAD,BAIG,O,POLICE OFFICER
006,6068,TRAVIS,BETTS,L,POLICE OFFICER
012,13696,WILLIAM,RIORDAN,O,POLICE OFFICER
002,5547,JUSTIN,QUAGLIA,P,POLICE OFFICER
006,12868,HECTOR,LLANES,A,POLICE OFFICER
015,10908,AUGUST,MOSS,T,POLICE OFFICER
003,12870,DARNELL,MAGNY,J,POLICE OFFICER
025,11026,NICHOLAS,PATTI,R,POLICE OFFICER
011,17851,CAMERON,MAYS,B,POLICE OFFICER
005,17957,JEFFERY,MORROW,L,POLICE OFFICER
011,18001,DAVID,NOWAK,J,POLICE OFFICER
001,10612,LISSETTE,MUNOZ,C,POLICE OFFICER
701,16235,KAMIL,RATYNSKI, ,POLICE OFFICER
019,19364,KEVIN,SOJDA, ,POLICE OFFICER
001,16587,ALISON,VILLANUEVA-DEGUZMAN, ,POLICE OFFICER
009,15752,BERNARD,LEE JR,A,POLICE OFFICER
004,9921,SEAN,CORBIN-WHITING,C,POLICE OFFICER
012,14189,DANIEL,REHDER,T,POLICE OFFICER
010,17951,KRISTOPHER,MURRAY,C,POLICE OFFICER
015,10651,NICHOLAS,MANIERI,J,POLICE OFFICER
009,14228,GALO,RODRIGUEZ,J,POLICE OFFICER
019,4193,CRYSEL,TORRES,A,POLICE OFFICER
008,19240,JASON,KISSACK,C,PO/FIELD TRNING OFF
005,17559,TASHA,FLIPPIN,Y,POLICE OFFICER
009,6049,STEVE,ALAGNA,O,POLICE OFFICER
006,9650,ERIC,CURIEL, ,POLICE OFFICER
012,5889,DAVID,FRAYRE, ,POLICE OFFICER
009,1153,KEITH,LINDSKOG,M,SERGEANT OF POLICE
006,10036,LUCAS,GOUTOS,C,POLICE OFFICER
005,4479,REBECCA,CARROLL,B,POLICE OFFICER
017,7339,MARK-ANTHONY,GONZALEZ, ,POLICE OFFICER
008,8559,DANIEL,BAEZ, ,POLICE OFFICER
009,7314,JUSTIN,CONCANNON,J,POLICE OFFICER
017,7515,JESENIA,MANALO,,POLICE OFFICER
002,7661,REYNOL,CUELLAR DE LA CRUZ,A,POLICE OFFICER
008,7310,AVIDEL,AMBRIZ, ,POLICE OFFICER
006,7524,ALEJANDRO,AVILA, ,POLICE OFFICER
002,7323,SONIA,ESTRADA, ,POLICE OFFICER
003,9908,JOSE,GARCIA JR,G,POLICE OFFICER
002,9515,DONAVAN,FOSTER,C,POLICE OFFICER
025,16039,JOVINO,NAVARRO,L,POLICE OFFICER
007,16839,SCOTT,MARCINIAK,W,PO/FIELD TRNING OFF
277,8254,CHRIS,SKARUPINSKI,,PO ASGN EVID. TECHNI
004,5833,ARMANDO,ZAMUDIO JR, ,POLICE OFFICER
213,2251,BRIAN,CONLISK,J,SERGEANT OF POLICE
004,19936,RICARDO,GALLEGOS,,POLICE OFFICER
313,9871,JOSEPH,CUNNINGHAM,H,POLICE OFFICER
311,2015,KEVIN,RAKE,J,SERGEANT OF POLICE
211,7243,BRIAN,STOYAK,,POLICE OFFICER
009,15992,JEREMY,BALLING,J,PO/FIELD TRNING OFF
009,13597,MICHAEL,FITZPATRICK,F,PO/FIELD TRNING OFF
007,16946,HEINZ,SCHWARZER,J,POLICE OFFICER
241,14054,MILTON,ROBLES,,POLICE OFFICER
311,12428,CONSTANTINO,MARTINEZ,J,POLICE OFFICER
007,8986,WILLIAM,WATSON,A,POLICE OFFICER
011,19750,EDWARD,ZEMAN,T,POLICE OFFICER
007,10534,DANIEL,SYMONS,E,POLICE OFFICER
313,10228,PIERRE,TYLER,D,POLICE OFFICER
010,14320,ERIK,VILLALPANDO,,POLICE OFFICER
009,10203,JAY,TAN,J,POLICE OFFICER
004,14514,PATRICK,WILKISON,J,POLICE OFFICER
018,18991,VASILE,TALOS,G,POLICE OFFICER
001,13693,DAVID,SODETZ, ,POLICE OFFICER
376,10501,LESLIE,SIERRA,,POLICE OFFICER
001,13740,CHRISTOS,TRAKADAS,S,POLICE OFFICER
007,19447,DARIA,VASKO, ,POLICE OFFICER
017,10232,MOSES,WOODS,A,PO/FIELD TRNING OFF
003,10551,ELIZABETH,DE LA CRUZ, ,POLICE OFFICER
115,10446,LORI,BECHINA,A,POLICE OFFICER
020,7275,JUAN A G,CAUINIAN,,POLICE OFFICER
001,11754,ARTURO,VEGA,,POLICE OFFICER
376,5091,TONACIA,GRANADO,,POLICE OFFICER
019,2451,DANIEL,ROSENTHAL,A,SERGEANT OF POLICE
009,1673,MICHAEL,CAMPBELL,P,SERGEANT OF POLICE
003,18705,BRYAN,VIELMAN,E,POLICE OFFICER
002,14459,ANNETTE,TORRES-CORONA, ,POLICE OFFICER
002,14307,MARK,SKUTNIK, ,POLICE OFFICER
008,4241,KARINA,HERNANDEZ REA, ,POLICE OFFICER
015,4216,GIOVANNI,CASTRO,R,POLICE OFFICER
005,14449,MARIBEL,CALVILLO, ,POLICE OFFICER
022,17909,JESSE,GUZMAN,R,POLICE OFFICER
015,4389,SABRINA,HERNANDEZ,M,POLICE OFFICER
009,16505,ABDELLAH,ELKHDAIJI, ,POLICE OFFICER
005,8392,ELMER,CARRILLO JR, ,POLICE OFFICER
010,4378,LUIS,GUERRERO, ,POLICE OFFICER
005,11191,PATRICK,LINK,H,POLICE OFFICER
004,10494,CALVIN,ALEXANDER GRAY,C,POLICE OFFICER
008,11091,ANTHONY,KORUS,M,POLICE OFFICER
011,4465,SCOTT,KRAWIEC,J,POLICE OFFICER
002,4363,THOMAS,CLAY,D,POLICE OFFICER
008,6963,BRIAN,FLISK,P,POLICE OFFICER
018,237,TERRY,HOOVER,,LIEUTENANT OF POLICE
114,1625,OOMMEN,SLEEBA,,SERGEANT OF POLICE
610,20388,STEVEN,HARPER,,PO AS DETECTIVE
124,16043,SHEHZAD,BHAYANI,S,POLICE OFFICER
003,,BRANDON,ROSALES,J,POLICE OFFICER
022,16077,LOUIS,SOTO III,,POLICE OFFICER
311,3241,GUSTAVO,BEDOY,,POLICE OFFICER
213,10417,JOSE,PELAYO,M,POLICE OFFICER
630,21831,KEVIN,SCHMIT,J,PO AS DETECTIVE
442,3089,STEVEN,MCNICHOLS,M,EXPL TECH 1
014,15673,STEPHAN,CATALANO,D,POLICE OFFICER
211,5240,CAITLIN,TABOR,C,POLICE OFFICER
002,17467,JAMES,RASHID,B,POLICE OFFICER
057,13250,MATTHEW,STEVENSON,C,POLICE OFFICER
007,13569,IDANIA,LIRA, ,POLICE OFFICER
006,19684,EBONI,LONDON,S,POLICE OFFICER
004,12766,TIMOTHY,ANDERSEN, ,POLICE OFFICER
012,11768,KATELYN,ADAMS, ,POLICE OFFICER
014,12866,SEAN,CONLEY, ,POLICE OFFICER
010,11778,SERGIO,APONTE, ,POLICE OFFICER
012,11933,WILLIAM,BLESER ,P,POLICE OFFICER
010,12865,VINCENT,BONSONTO,S,POLICE OFFICER
006,12586,CRAIG,ADAMS III,W,POLICE OFFICER
011,11870,NOAH,BALL,N,POLICE OFFICER
007,11940,SAM,BRODERICK,G,POLICE OFFICER
004,12822,SAUL,AVILA, ,POLICE OFFICER
024,11415,CRISTOPHER,CORTES,A,POLICE OFFICER
001,12860,ELENA,BILYARSKA,K,POLICE OFFICER
024,12666,ALEX,LOPEZ,E,POLICE OFFICER
019,6494,ERIC,HUNGER,K,POLICE OFFICER
007,16591,MATTHEW,BRYANT,O,POLICE OFFICER
003,16401,ALANNA,SLAUGHTER,J,POLICE OFFICER
015,15263,CHRISTIAN,LAZZERINI, ,POLICE OFFICER
008,16086,SEBASTIAN,NOGA,J,POLICE OFFICER
011,12594,MICHAL,JASNIUK,M,POLICE OFFICER
010,10990,EDWARD,SEDA,O,POLICE OFFICER
006,18488,BETHANY,SALGADO,S,POLICE OFFICER
025,15389,JESUS,MAGALLON,R,POLICE OFFICER
003,17147,VICTOR,GUEBARA,J,POLICE OFFICER
016,13546,GRZEGORZ,GOMULKA,A,POLICE OFFICER
025,16725,CHRISTINA,DELGADO,M,POLICE OFFICER
022,17243,JAVIER,ROMAN, ,POLICE OFFICER
009,19188,JODI,SHARP,M,POLICE OFFICER
009,18979,LUKE,ROSNER,M,POLICE OFFICER
011,17984,DAMIR,BECIREVIC, ,POLICE OFFICER
011,18758,JOSHUA,HAISLET,A,POLICE OFFICER
020,10055,ERICH,PEREZ,A,POLICE OFFICER
024,19931,DANIEL,VO,E,POLICE OFFICER
002,18729,MARCO,ESCOBEDO,A,POLICE OFFICER
212,17477,CARLOS,VEGA, ,POLICE OFFICER
007,19468,TAYLOR,VAN AMERONGEN,E,POLICE OFFICER
022,9013,ANTHONY,HOBBS,,POLICE OFFICER
010,16462,JAIME,ACOSTA,A,POLICE OFFICER
014,19580,NICOLE,ORTEGA, ,POLICE OFFICER
006,10041,ANTHONY,RODRIGUEZ,J,POLICE OFFICER
138,,MARIO,NAVARRO, ,POLICE OFFICER
007,2501,IVY,MALDONADO,L,SERGEANT OF POLICE
001,286,STEVEN,KONOW,W,LIEUTENANT OF POLICE
003,8604,ERIC,VALDES,,POLICE OFFICER
010,7531,MICHAEL,BONSONTO,F,POLICE OFFICER
007,7315,RYAN,CORRIGAN,J,POLICE OFFICER
019,7646,CASSANDRA,BRICK, ,POLICE OFFICER
002,9898,LYNITA,DUNCAN,A,POLICE OFFICER
007,7313,MATTHEW,BROWNRIDGE,A,POLICE OFFICER
007,7682,ALEXANDER,GALVAN,A,POLICE OFFICER
008,8783,MICHAEL,BOTICA,A,POLICE OFFICER
004,7713,DANIEL,HOLUBIK,Q,POLICE OFFICER
211,16964,NICOLE,RYCHTANEK,L,POLICE OFFICER
025,16510,JULIAN,CAGADAS,R,POLICE OFFICER
016,16593,GRZEGORZ,CLAPA,B,POLICE OFFICER
231,8951,KELLI,WILLIAMS,L,POLICE OFFICER
311,16715,JEFFREY,REUTER,J,POLICE OFFICER
312,13296,ARNULFO,GOMEZ,,POLICE OFFICER
010,15367,GERARDO,GOMEZ,,POLICE OFFICER
006,5623,MOHAMMAD,MOHAMMAD,W,POLICE OFFICER
017,5974,JOSEPHINE,CHRISTOPHER,A,PO/FIELD TRNING OFF
002,18306,BRANDON,MCCRAY,L,POLICE OFFICER
009,18425,JACK,NAVARRA,P,POLICE OFFICER
006,19189,DANIEL,URBANSKI JR,R,POLICE OFFICER
312,16646,JOSHUA,EYMAN,J,POLICE OFFICER
011,17032,RODERICK,WARD,C,POLICE OFFICER
620,20480,ROBERT,TROTMAN,M,PO AS DETECTIVE
